year,date,ticker,name,status
2012,20120702,015760,한국전력,ok
2012,20120702,000660,SK하이닉스,ok
2012,20120702,105560,KB금융,ok
2012,20120702,096770,SK이노베이션,ok
2012,20120702,035420,NHN,ok
2012,20120702,033780,KT&G,ok
2012,20120702,000810,삼성화재,ok
2012,20120702,010950,S-Oil,ok
2012,20120702,000830,삼성물산,ok
2012,20120702,017670,SK텔레콤,ok
2012,20120702,066570,LG전자,ok
2012,20120702,053000,우리금융,ok
2012,20120702,051900,LG생활건강,ok
2012,20120702,003550,LG,ok
2012,20120702,023530,롯데쇼핑,ok
2012,20120702,086790,하나금융지주,ok
2012,20120702,010140,삼성중공업,ok
2012,20120702,086280,현대글로비스,ok
2012,20120702,030200,KT,ok
2012,20120702,009150,삼성전기,ok
2012,20120702,034220,LG디스플레이,ok
2012,20120702,011170,호남석유,ok
2012,20120702,000720,현대건설,ok
2012,20120702,028050,삼성엔지니어링,ok
2012,20120702,004020,현대제철,ok
2012,20120702,010130,고려아연,ok
2012,20120702,024110,기업은행,ok
2012,20120702,006400,삼성SDI,ok
2012,20120702,000240,한국타이어,ok
2012,20120702,003600,SK,ok
2012,20120702,090430,아모레퍼시픽,ok
2012,20120702,034020,두산중공업,ok
2012,20120702,036570,엔씨소프트,ok
2012,20120702,088350,대한생명,ok
2012,20120702,001800,오리온,ok
2012,20120702,010060,OCI,ok
2012,20120702,004940,외환은행,ok
2012,20120702,034730,SK C&C,ok
2012,20120702,035250,강원랜드,ok
2012,20120702,001300,제일모직,ok
2012,20120702,042660,대우조선해양,ok
2012,20120702,078930,GS,ok
2012,20120702,011210,현대위아,ok
2012,20120702,097950,CJ제일제당,ok
2012,20120702,012450,삼성테크윈,ok
2012,20120702,029780,삼성카드,ok
2012,20120702,006360,GS건설,ok
2012,20120702,011780,금호석유,ok
2012,20120702,016360,삼성증권,ok
2012,20120702,011200,현대상선,ok
2012,20120702,047040,대우건설,ok
2012,20120702,003490,대한항공,ok
2012,20120702,047050,대우인터내셔널,ok
2012,20120702,006800,대우증권,ok
2012,20120702,069960,현대백화점,ok
2012,20120702,010520,현대하이스코,ok
2012,20120702,000210,대림산업,ok
2012,20120702,052690,한전기술,ok
2012,20120702,042670,두산인프라코어,ok
2012,20120702,036460,한국가스공사,ok
2012,20120702,060980,만도,ok
2012,20120702,009830,한화케미칼,ok
2012,20120702,002380,KCC,ok
2012,20120702,000150,두산,ok
2012,20120702,032640,LG유플러스,ok
2012,20120702,021240,웅진코웨이,ok
2012,20120702,006260,LS,ok
2012,20120702,002790,아모레G,ok
2012,20120702,018880,한라공조,ok
2012,20120702,138930,BS금융지주,ok
2012,20120702,010620,현대미포조선,ok
2012,20120702,001040,CJ,ok
2012,20120702,001740,SK네트웍스,ok
2012,20120702,012750,에스원,ok
2012,20120702,005940,우리투자증권,ok
2012,20120702,004990,롯데제과,ok
2012,20120702,000880,한화,ok
2012,20120702,004170,신세계,ok
2012,20120702,071050,한국금융지주,ok
2012,20120702,030000,제일기획,ok
